Loan Name,Lender,GL #,Loan #,Description,Type,Unit Numbers,How Paid,Origination Date,Maturity Date,Term (months),Rate,Monthly Payment,Original Balance,Beginning Loan,Downpayment,Pmt #,Pmt Date,Payment,Principal,Interest,Balance,Notes,Source File,Layout
30 Trailers-Webster-20220615,Webster Capital Finance,05-2939-003-000-00,005,30 Trailers,Debt,53564 - 53593,,6/15/2022,9/15/2029,87,4.37%,"$27,900.53","$1,993,260.00",,,56,2/15/2027,"$27,900.53","$24,771.89","$3,128.64","$816,453.42",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 30 Trailers-Webster-20220615.csv,standard
30 Trailers-Webster-20220615,Webster Capital Finance,05-2939-003-000-00,005,30 Trailers,Debt,53564 - 53593,,6/15/2022,9/15/2029,87,4.37%,"$27,900.53","$1,993,260.00",,,57,3/15/2027,"$27,900.53","$25,157.87","$2,742.66","$791,295.55",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 30 Trailers-Webster-20220615.csv,standard
30 Trailers-Webster-20220615,Webster Capital Finance,05-2939-003-000-00,005,30 Trailers,Debt,53564 - 53593,,6/15/2022,9/15/2029,87,4.37%,"$27,900.53","$1,993,260.00",,,58,4/15/2027,"$27,900.53","$24,957.58","$2,942.95","$766,337.97",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 30 Trailers-Webster-20220615.csv,standard
30 Trailers-Webster-20220615,Webster Capital Finance,05-2939-003-000-00,005,30 Trailers,Debt,53564 - 53593,,6/15/2022,9/15/2029,87,4.37%,"$27,900.53","$1,993,260.00",,,59,5/15/2027,"$27,900.53","$25,142.34","$2,758.19","$741,195.63",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 30 Trailers-Webster-20220615.csv,standard
30 Trailers-Webster-20220615,Webster Capital Finance,05-2939-003-000-00,005,30 Trailers,Debt,53564 - 53593,,6/15/2022,9/15/2029,87,4.37%,"$27,900.53","$1,993,260.00",,,60,6/15/2027,"$27,900.53","$25,143.91","$2,756.62","$716,051.71",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 30 Trailers-Webster-20220615.csv,standard
30 Trailers-Webster-20220615,Webster Capital Finance,05-2939-003-000-00,005,30 Trailers,Debt,53564 - 53593,,6/15/2022,9/15/2029,87,4.37%,"$27,900.53","$1,993,260.00",,,61,7/15/2027,"$27,900.53","$25,323.33","$2,577.20","$690,728.38",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 30 Trailers-Webster-20220615.csv,standard
30 Trailers-Webster-20220615,Webster Capital Finance,05-2939-003-000-00,005,30 Trailers,Debt,53564 - 53593,,6/15/2022,9/15/2029,87,4.37%,"$27,900.53","$1,993,260.00",,,62,8/15/2027,"$27,900.53","$25,331.61","$2,568.92","$665,396.77",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 30 Trailers-Webster-20220615.csv,standard
30 Trailers-Webster-20220615,Webster Capital Finance,05-2939-003-000-00,005,30 Trailers,Debt,53564 - 53593,,6/15/2022,9/15/2029,87,4.37%,"$27,900.53","$1,993,260.00",,,63,9/15/2027,"$27,900.53","$25,425.82","$2,474.71","$639,970.95",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 30 Trailers-Webster-20220615.csv,standard
30 Trailers-Webster-20220615,Webster Capital Finance,05-2939-003-000-00,005,30 Trailers,Debt,53564 - 53593,,6/15/2022,9/15/2029,87,4.37%,"$27,900.53","$1,993,260.00",,,64,10/15/2027,"$27,900.53","$25,597.16","$2,303.37","$614,373.79",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 30 Trailers-Webster-20220615.csv,standard
30 Trailers-Webster-20220615,Webster Capital Finance,05-2939-003-000-00,005,30 Trailers,Debt,53564 - 53593,,6/15/2022,9/15/2029,87,4.37%,"$27,900.53","$1,993,260.00",,,65,11/15/2027,"$27,900.53","$25,615.58","$2,284.95","$588,758.21",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 30 Trailers-Webster-20220615.csv,standard
30 Trailers-Webster-20220615,Webster Capital Finance,05-2939-003-000-00,005,30 Trailers,Debt,53564 - 53593,,6/15/2022,9/15/2029,87,4.37%,"$27,900.53","$1,993,260.00",,,66,12/15/2027,"$27,900.53","$25,781.48","$2,119.05","$562,976.73",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 30 Trailers-Webster-20220615.csv,standard
30 Trailers-Webster-20220615,Webster Capital Finance,05-2939-003-000-00,005,30 Trailers,Debt,53564 - 53593,,6/15/2022,9/15/2029,87,4.37%,"$27,900.53","$1,993,260.00",,,67,1/15/2028,"$27,900.53","$25,806.73","$2,093.80","$537,169.99",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 30 Trailers-Webster-20220615.csv,standard
30 Trailers-Webster-20220615,Webster Capital Finance,05-2939-003-000-00,005,30 Trailers,Debt,53564 - 53593,,6/15/2022,9/15/2029,87,4.37%,"$27,900.53","$1,993,260.00",,,68,2/15/2028,"$27,900.53","$25,902.71","$1,997.82","$511,267.28",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 30 Trailers-Webster-20220615.csv,standard
30 Trailers-Webster-20220615,Webster Capital Finance,05-2939-003-000-00,005,30 Trailers,Debt,53564 - 53593,,6/15/2022,9/15/2029,87,4.37%,"$27,900.53","$1,993,260.00",,,69,3/15/2028,"$27,900.53","$26,121.73","$1,778.80","$485,145.55",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 30 Trailers-Webster-20220615.csv,standard
30 Trailers-Webster-20220615,Webster Capital Finance,05-2939-003-000-00,005,30 Trailers,Debt,53564 - 53593,,6/15/2022,9/15/2029,87,4.37%,"$27,900.53","$1,993,260.00",,,70,4/15/2028,"$27,900.53","$26,096.20","$1,804.33","$459,049.35",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 30 Trailers-Webster-20220615.csv,standard
30 Trailers-Webster-20220615,Webster Capital Finance,05-2939-003-000-00,005,30 Trailers,Debt,53564 - 53593,,6/15/2022,9/15/2029,87,4.37%,"$27,900.53","$1,993,260.00",,,71,5/15/2028,"$27,900.53","$26,248.33","$1,652.20","$432,801.02",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 30 Trailers-Webster-20220615.csv,standard
30 Trailers-Webster-20220615,Webster Capital Finance,05-2939-003-000-00,005,30 Trailers,Debt,53564 - 53593,,6/15/2022,9/15/2029,87,4.37%,"$27,900.53","$1,993,260.00",,,72,6/15/2028,"$27,900.53","$26,290.88","$1,609.65","$406,510.15",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 30 Trailers-Webster-20220615.csv,standard
30 Trailers-Webster-20220615,Webster Capital Finance,05-2939-003-000-00,005,30 Trailers,Debt,53564 - 53593,,6/15/2022,9/15/2029,87,4.37%,"$27,900.53","$1,993,260.00",,,73,7/15/2028,"$27,900.53","$26,437.43","$1,463.10","$380,072.72",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 30 Trailers-Webster-20220615.csv,standard
30 Trailers-Webster-20220615,Webster Capital Finance,05-2939-003-000-00,005,30 Trailers,Debt,53564 - 53593,,6/15/2022,9/15/2029,87,4.37%,"$27,900.53","$1,993,260.00",,,74,8/15/2028,"$27,900.53","$26,486.98","$1,413.55","$353,585.74",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 30 Trailers-Webster-20220615.csv,standard
30 Trailers-Webster-20220615,Webster Capital Finance,05-2939-003-000-00,005,30 Trailers,Debt,53564 - 53593,,6/15/2022,9/15/2029,87,4.37%,"$27,900.53","$1,993,260.00",,,75,9/15/2028,"$27,900.53","$26,585.49","$1,315.04","$327,000.24",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 30 Trailers-Webster-20220615.csv,standard
30 Trailers-Webster-20220615,Webster Capital Finance,05-2939-003-000-00,005,30 Trailers,Debt,53564 - 53593,,6/15/2022,9/15/2029,87,4.37%,"$27,900.53","$1,993,260.00",,,76,10/15/2028,"$27,900.53","$26,723.60","$1,176.93","$300,276.65",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 30 Trailers-Webster-20220615.csv,standard
30 Trailers-Webster-20220615,Webster Capital Finance,05-2939-003-000-00,005,30 Trailers,Debt,53564 - 53593,,6/15/2022,9/15/2029,87,4.37%,"$27,900.53","$1,993,260.00",,,77,11/15/2028,"$27,900.53","$26,783.76","$1,116.77","$273,492.89",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 30 Trailers-Webster-20220615.csv,standard
30 Trailers-Webster-20220615,Webster Capital Finance,05-2939-003-000-00,005,30 Trailers,Debt,53564 - 53593,,6/15/2022,9/15/2029,87,4.37%,"$27,900.53","$1,993,260.00",,,78,12/15/2028,"$27,900.53","$26,916.18",$984.35,"$246,576.71",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 30 Trailers-Webster-20220615.csv,standard
30 Trailers-Webster-20220615,Webster Capital Finance,05-2939-003-000-00,005,30 Trailers,Debt,53564 - 53593,,6/15/2022,9/15/2029,87,4.37%,"$27,900.53","$1,993,260.00",,,79,1/15/2029,"$27,900.53","$26,983.47",$917.06,"$219,593.24",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 30 Trailers-Webster-20220615.csv,standard
30 Trailers-Webster-20220615,Webster Capital Finance,05-2939-003-000-00,005,30 Trailers,Debt,53564 - 53593,,6/15/2022,9/15/2029,87,4.37%,"$27,900.53","$1,993,260.00",,,80,2/15/2029,"$27,900.53","$27,083.83",$816.70,"$192,509.41",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 30 Trailers-Webster-20220615.csv,standard
30 Trailers-Webster-20220615,Webster Capital Finance,05-2939-003-000-00,005,30 Trailers,Debt,53564 - 53593,,6/15/2022,9/15/2029,87,4.37%,"$27,900.53","$1,993,260.00",,,81,3/15/2029,"$27,900.53","$27,253.85",$646.68,"$165,255.56",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 30 Trailers-Webster-20220615.csv,standard
30 Trailers-Webster-20220615,Webster Capital Finance,05-2939-003-000-00,005,30 Trailers,Debt,53564 - 53593,,6/15/2022,9/15/2029,87,4.37%,"$27,900.53","$1,993,260.00",,,82,4/15/2029,"$27,900.53","$27,285.92",$614.61,"$137,969.64",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 30 Trailers-Webster-20220615.csv,standard
30 Trailers-Webster-20220615,Webster Capital Finance,05-2939-003-000-00,005,30 Trailers,Debt,53564 - 53593,,6/15/2022,9/15/2029,87,4.37%,"$27,900.53","$1,993,260.00",,,83,5/15/2029,"$27,900.53","$27,403.95",$496.58,"$110,565.69",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 30 Trailers-Webster-20220615.csv,standard
30 Trailers-Webster-20220615,Webster Capital Finance,05-2939-003-000-00,005,30 Trailers,Debt,53564 - 53593,,6/15/2022,9/15/2029,87,4.37%,"$27,900.53","$1,993,260.00",,,84,6/15/2029,"$27,900.53","$27,489.32",$411.21,"$83,076.37",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 30 Trailers-Webster-20220615.csv,standard
30 Trailers-Webster-20220615,Webster Capital Finance,05-2939-003-000-00,005,30 Trailers,Debt,53564 - 53593,,6/15/2022,9/15/2029,87,4.37%,"$27,900.53","$1,993,260.00",,,85,7/15/2029,"$27,900.53","$27,601.52",$299.01,"$55,474.85",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 30 Trailers-Webster-20220615.csv,standard
30 Trailers-Webster-20220615,Webster Capital Finance,05-2939-003-000-00,005,30 Trailers,Debt,53564 - 53593,,6/15/2022,9/15/2029,87,4.37%,"$27,900.53","$1,993,260.00",,,86,8/15/2029,"$27,900.53","$27,694.21",$206.32,"$27,780.63",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 30 Trailers-Webster-20220615.csv,standard
30 Trailers-Webster-20220615,Webster Capital Finance,05-2939-003-000-00,005,30 Trailers,Debt,53564 - 53593,,6/15/2022,9/15/2029,87,4.37%,"$27,900.53","$1,993,260.00",,,87,9/15/2029,"$27,883.96","$27,780.63",$103.32,,,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 30 Trailers-Webster-20220615.csv,standard
30 Trailers-Webster-20220615,Webster Capital Finance,05-2939-003-000-00,005,30 Trailers,Debt,53564 - 53593,,6/15/2022,9/15/2029,87,4.37%,"$27,900.53","$1,993,260.00",,,88,10/15/2029,,,,,,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 30 Trailers-Webster-20220615.csv,standard
3T880&1T680-Huntington-20220518,Huntington,05-2961-004-000-00,101-0014230-006,3 T880 DC & 1 T680 SLPR,Debt,591-594,,5/18/2022,11/18/2027,66,4.18%,"$10,288.73","$605,160.00",,,1,6/18/2022,"$10,288.73","$8,126.12","$2,162.61","$597,033.88",ML,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 3T880&1T680-Huntington-20220518.csv,standard
3T880&1T680-Huntington-20220518,Huntington,05-2961-004-000-00,101-0014230-006,3 T880 DC & 1 T680 SLPR,Debt,591-594,,5/18/2022,11/18/2027,66,4.18%,"$10,288.73","$605,160.00",,,2,7/18/2022,"$10,288.73","$8,223.99","$2,064.74","$588,809.89",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 3T880&1T680-Huntington-20220518.csv,standard
3T880&1T680-Huntington-20220518,Huntington,05-2961-004-000-00,101-0014230-006,3 T880 DC & 1 T680 SLPR,Debt,591-594,,5/18/2022,11/18/2027,66,4.18%,"$10,288.73","$605,160.00",,,3,8/18/2022,"$10,288.73","$8,184.55","$2,104.18","$580,625.34",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 3T880&1T680-Huntington-20220518.csv,standard
3T880&1T680-Huntington-20220518,Huntington,05-2961-004-000-00,101-0014230-006,3 T880 DC & 1 T680 SLPR,Debt,591-594,,5/18/2022,11/18/2027,66,4.18%,"$10,288.73","$605,160.00",,,4,9/18/2022,"$10,288.73","$8,213.80","$2,074.93","$572,411.54",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 3T880&1T680-Huntington-20220518.csv,standard
3T880&1T680-Huntington-20220518,Huntington,05-2961-004-000-00,101-0014230-006,3 T880 DC & 1 T680 SLPR,Debt,591-594,,5/18/2022,11/18/2027,66,4.18%,"$10,288.73","$605,160.00",,,5,10/18/2022,"$10,288.73","$8,309.14","$1,979.59","$564,102.40",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 3T880&1T680-Huntington-20220518.csv,standard
3T880&1T680-Huntington-20220518,Huntington,05-2961-004-000-00,101-0014230-006,3 T880 DC & 1 T680 SLPR,Debt,591-594,,5/18/2022,11/18/2027,66,4.18%,"$10,288.73","$605,160.00",,,6,11/18/2022,"$10,288.73","$8,272.85","$2,015.88","$555,829.55",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 3T880&1T680-Huntington-20220518.csv,standard
3T880&1T680-Huntington-20220518,Huntington,05-2961-004-000-00,101-0014230-006,3 T880 DC & 1 T680 SLPR,Debt,591-594,,5/18/2022,11/18/2027,66,4.18%,"$10,288.73","$605,160.00",,,7,12/18/2022,"$10,288.73","$8,366.49","$1,922.24","$547,463.06",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 3T880&1T680-Huntington-20220518.csv,standard
3T880&1T680-Huntington-20220518,Huntington,05-2961-004-000-00,101-0014230-006,3 T880 DC & 1 T680 SLPR,Debt,591-594,,5/18/2022,11/18/2027,66,4.18%,"$10,288.73","$605,160.00",,,8,1/18/2023,"$10,288.73","$8,332.31","$1,956.42","$539,130.75",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 3T880&1T680-Huntington-20220518.csv,standard
3T880&1T680-Huntington-20220518,Huntington,05-2961-004-000-00,101-0014230-006,3 T880 DC & 1 T680 SLPR,Debt,591-594,,5/18/2022,11/18/2027,66,4.18%,"$10,288.73","$605,160.00",,,9,2/18/2023,"$10,288.73","$8,362.09","$1,926.64","$530,768.67",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 3T880&1T680-Huntington-20220518.csv,standard
3T880&1T680-Huntington-20220518,Huntington,05-2961-004-000-00,101-0014230-006,3 T880 DC & 1 T680 SLPR,Debt,591-594,,5/18/2022,11/18/2027,66,4.18%,"$10,288.73","$605,160.00",,,10,3/18/2023,"$10,288.73","$8,575.53","$1,713.20","$522,193.14",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 3T880&1T680-Huntington-20220518.csv,standard
3T880&1T680-Huntington-20220518,Huntington,05-2961-004-000-00,101-0014230-006,3 T880 DC & 1 T680 SLPR,Debt,591-594,,5/18/2022,11/18/2027,66,4.18%,"$10,288.73","$605,160.00",,,11,4/18/2023,"$10,288.73","$8,422.61","$1,866.12","$513,770.52",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 3T880&1T680-Huntington-20220518.csv,standard
3T880&1T680-Huntington-20220518,Huntington,05-2961-004-000-00,101-0014230-006,3 T880 DC & 1 T680 SLPR,Debt,591-594,,5/18/2022,11/18/2027,66,4.18%,"$10,288.73","$605,160.00",,,12,5/18/2023,"$10,288.73","$8,511.94","$1,776.79","$505,258.58",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 3T880&1T680-Huntington-20220518.csv,standard
3T880&1T680-Huntington-20220518,Huntington,05-2961-004-000-00,101-0014230-006,3 T880 DC & 1 T680 SLPR,Debt,591-594,,5/18/2022,11/18/2027,66,4.18%,"$10,288.73","$605,160.00",,,13,6/18/2023,"$10,288.73","$8,483.13","$1,805.60","$496,775.45",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 3T880&1T680-Huntington-20220518.csv,standard
3T880&1T680-Huntington-20220518,Huntington,05-2961-004-000-00,101-0014230-006,3 T880 DC & 1 T680 SLPR,Debt,591-594,,5/18/2022,11/18/2027,66,4.18%,"$10,288.73","$605,160.00",,,14,7/18/2023,"$10,288.73","$8,570.71","$1,718.02","$488,204.74",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 3T880&1T680-Huntington-20220518.csv,standard
3T880&1T680-Huntington-20220518,Huntington,05-2961-004-000-00,101-0014230-006,3 T880 DC & 1 T680 SLPR,Debt,591-594,,5/18/2022,11/18/2027,66,4.18%,"$10,288.73","$605,160.00",,,15,8/18/2023,"$10,288.73","$8,544.08","$1,744.65","$479,660.66","119,915.17",Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 3T880&1T680-Huntington-20220518.csv,standard
3T880&1T680-Huntington-20220518,Huntington,05-2961-004-000-00,101-0014230-006,3 T880 DC & 1 T680 SLPR,Debt,591-594,,5/18/2022,11/18/2027,66,4.18%,"$10,288.73","$605,160.00",,,16,9/18/2023,"$10,288.73","$8,574.61","$1,714.12","$471,086.05",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 3T880&1T680-Huntington-20220518.csv,standard
3T880&1T680-Huntington-20220518,Huntington,05-2961-004-000-00,101-0014230-006,3 T880 DC & 1 T680 SLPR,Debt,591-594,,5/18/2022,11/18/2027,66,4.18%,"$10,288.73","$605,160.00",,,17,10/18/2023,"$10,288.73","$8,659.56","$1,629.17","$462,426.49",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 3T880&1T680-Huntington-20220518.csv,standard
3T880&1T680-Huntington-20220518,Huntington,05-2961-004-000-00,101-0014230-006,3 T880 DC & 1 T680 SLPR,Debt,591-594,,5/18/2022,11/18/2027,66,4.18%,"$10,288.73","$605,160.00",,,18,11/18/2023,"$10,288.73","$8,636.20","$1,652.53","$453,790.30",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 3T880&1T680-Huntington-20220518.csv,standard
3T880&1T680-Huntington-20220518,Huntington,05-2961-004-000-00,101-0014230-006,3 T880 DC & 1 T680 SLPR,Debt,591-594,,5/18/2022,11/18/2027,66,4.18%,"$10,288.73","$605,160.00",,,19,12/18/2023,"$10,288.73","$8,719.37","$1,569.36","$445,070.92",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 3T880&1T680-Huntington-20220518.csv,standard
3T880&1T680-Huntington-20220518,Huntington,05-2961-004-000-00,101-0014230-006,3 T880 DC & 1 T680 SLPR,Debt,591-594,,5/18/2022,11/18/2027,66,4.18%,"$10,288.73","$605,160.00",,,20,1/18/2024,"$10,288.73","$8,698.22","$1,590.51","$436,372.70",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 3T880&1T680-Huntington-20220518.csv,standard
3T880&1T680-Huntington-20220518,Huntington,05-2961-004-000-00,101-0014230-006,3 T880 DC & 1 T680 SLPR,Debt,591-594,,5/18/2022,11/18/2027,66,4.18%,"$10,288.73","$605,160.00",,,21,2/18/2024,"$10,288.73","$8,729.30","$1,559.43","$427,643.40",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 3T880&1T680-Huntington-20220518.csv,standard
3T880&1T680-Huntington-20220518,Huntington,05-2961-004-000-00,101-0014230-006,3 T880 DC & 1 T680 SLPR,Debt,591-594,,5/18/2022,11/18/2027,66,4.18%,"$10,288.73","$605,160.00",,,22,3/18/2024,"$10,288.73","$8,859.09","$1,429.64","$418,784.31",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 3T880&1T680-Huntington-20220518.csv,standard
3T880&1T680-Huntington-20220518,Huntington,05-2961-004-000-00,101-0014230-006,3 T880 DC & 1 T680 SLPR,Debt,591-594,,5/18/2022,11/18/2027,66,4.18%,"$10,288.73","$605,160.00",,,23,4/18/2024,"$10,288.73","$8,792.16","$1,496.57","$409,992.15",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 3T880&1T680-Huntington-20220518.csv,standard
3T880&1T680-Huntington-20220518,Huntington,05-2961-004-000-00,101-0014230-006,3 T880 DC & 1 T680 SLPR,Debt,591-594,,5/18/2022,11/18/2027,66,4.18%,"$10,288.73","$605,160.00",,,24,5/18/2024,"$10,288.73","$8,870.84","$1,417.89","$401,121.31",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 3T880&1T680-Huntington-20220518.csv,standard
3T880&1T680-Huntington-20220518,Huntington,05-2961-004-000-00,101-0014230-006,3 T880 DC & 1 T680 SLPR,Debt,591-594,,5/18/2022,11/18/2027,66,4.18%,"$10,288.73","$605,160.00",,,25,6/18/2024,"$10,288.73","$8,855.28","$1,433.45","$392,266.03",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 3T880&1T680-Huntington-20220518.csv,standard
3T880&1T680-Huntington-20220518,Huntington,05-2961-004-000-00,101-0014230-006,3 T880 DC & 1 T680 SLPR,Debt,591-594,,5/18/2022,11/18/2027,66,4.18%,"$10,288.73","$605,160.00",,,26,7/18/2024,"$10,288.73","$8,932.14","$1,356.59","$383,333.89",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 3T880&1T680-Huntington-20220518.csv,standard
3T880&1T680-Huntington-20220518,Huntington,05-2961-004-000-00,101-0014230-006,3 T880 DC & 1 T680 SLPR,Debt,591-594,,5/18/2022,11/18/2027,66,4.18%,"$10,288.73","$605,160.00",,,27,8/18/2024,"$10,288.73","$8,918.84","$1,369.89","$374,415.04",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 3T880&1T680-Huntington-20220518.csv,standard
3T880&1T680-Huntington-20220518,Huntington,05-2961-004-000-00,101-0014230-006,3 T880 DC & 1 T680 SLPR,Debt,591-594,,5/18/2022,11/18/2027,66,4.18%,"$10,288.73","$605,160.00",,,28,9/18/2024,"$10,288.73","$8,950.72","$1,338.01","$365,464.33",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 3T880&1T680-Huntington-20220518.csv,standard
3T880&1T680-Huntington-20220518,Huntington,05-2961-004-000-00,101-0014230-006,3 T880 DC & 1 T680 SLPR,Debt,591-594,,5/18/2022,11/18/2027,66,4.18%,"$10,288.73","$605,160.00",,,29,10/18/2024,"$10,288.73","$9,024.83","$1,263.90","$356,439.49","89,109.87",Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 3T880&1T680-Huntington-20220518.csv,standard
3T880&1T680-Huntington-20220518,Huntington,05-2961-004-000-00,101-0014230-006,3 T880 DC & 1 T680 SLPR,Debt,591-594,,5/18/2022,11/18/2027,66,4.18%,"$10,288.73","$605,160.00",,,30,11/18/2024,,,"$1,273.78","$356,439.49",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 3T880&1T680-Huntington-20220518.csv,standard
3T880&1T680-Huntington-20220518,Huntington,05-2961-004-000-00,101-0014230-006,3 T880 DC & 1 T680 SLPR,Debt,591-594,,5/18/2022,11/18/2027,66,4.18%,"$10,288.73","$605,160.00",,,31,12/18/2024,,,"$1,232.69","$356,439.49",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 3T880&1T680-Huntington-20220518.csv,standard
3T880&1T680-Huntington-20220518,Huntington,05-2961-004-000-00,101-0014230-006,3 T880 DC & 1 T680 SLPR,Debt,591-594,,5/18/2022,11/18/2027,66,4.18%,"$10,288.73","$605,160.00",,,32,1/18/2025,,,"$1,273.78","$356,439.49",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 3T880&1T680-Huntington-20220518.csv,standard
3T880&1T680-Huntington-20220518,Huntington,05-2961-004-000-00,101-0014230-006,3 T880 DC & 1 T680 SLPR,Debt,591-594,,5/18/2022,11/18/2027,66,4.18%,"$10,288.73","$605,160.00",,,33,2/18/2025,"$10,288.73","$9,014.95","$1,273.78","$347,424.54",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 3T880&1T680-Huntington-20220518.csv,standard
3T880&1T680-Huntington-20220518,Huntington,05-2961-004-000-00,101-0014230-006,3 T880 DC & 1 T680 SLPR,Debt,591-594,,5/18/2022,11/18/2027,66,4.18%,"$10,288.73","$605,160.00",,,34,3/18/2025,"$10,288.73","$9,167.32","$1,121.41","$338,257.22",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 3T880&1T680-Huntington-20220518.csv,standard
3T880&1T680-Huntington-20220518,Huntington,05-2961-004-000-00,101-0014230-006,3 T880 DC & 1 T680 SLPR,Debt,591-594,,5/18/2022,11/18/2027,66,4.18%,"$10,288.73","$605,160.00",,,35,4/18/2025,"$10,288.73","$9,079.93","$1,208.80","$329,177.29",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 3T880&1T680-Huntington-20220518.csv,standard
3T880&1T680-Huntington-20220518,Huntington,05-2961-004-000-00,101-0014230-006,3 T880 DC & 1 T680 SLPR,Debt,591-594,,5/18/2022,11/18/2027,66,4.18%,"$10,288.73","$605,160.00",,,36,5/18/2025,"$10,288.73","$9,150.33","$1,138.40","$320,026.96",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 3T880&1T680-Huntington-20220518.csv,standard
3T880&1T680-Huntington-20220518,Huntington,05-2961-004-000-00,101-0014230-006,3 T880 DC & 1 T680 SLPR,Debt,591-594,,5/18/2022,11/18/2027,66,4.18%,"$10,288.73","$605,160.00",,,37,6/18/2025,"$10,288.73","$9,145.08","$1,143.65","$310,881.89",,Meiborg Consolidate Debt Schedule-Master File 2024-2025.xlsx - 3T880&1T680-Huntington-20220518.csv,standard
